,dimension_1,dimension_2
item_8729,-3.59405,-8.34059
item_8730,-5.60357,11.3532
item_8731,-3.79014,-8.40538
item_8732,-5.62911,-16.8982
item_8733,-3.56213,-8.77342
item_8734,17.0177,-0.312588
item_8735,-5.75948,-17.3684
item_8736,-5.74182,11.4938
item_8737,-1.6591,12.3269
item_8738,-1.76094,11.8279
item_8739,4.58278,3.43311
item_8740,3.28609,-13.9744
item_8741,4.55019,-12.9493
item_8742,-5.60054,11.5921
item_8743,3.89859,-13.2139
item_8744,4.72418,-12.9226
item_8745,-3.79013,-8.66001
item_8746,-3.68798,12.1689
item_8747,-4.48055,-11.1888
item_8748,-2.19577,12.4576
item_8749,-3.80061,-8.14137
item_8750,5.19973,-12.9982
item_8751,-1.95529,11.7913
item_8752,-5.42591,11.9605
item_8753,4.41458,-13.444
item_8754,-4.35762,-11.3423
item_8755,3.33098,-13.9137
item_8756,-1.81052,11.9984
item_8757,-3.53881,-8.68245
item_8758,-5.65609,-17.4478
item_8759,-5.7659,11.7965
item_8760,-5.67901,-17.5053
item_8761,-4.73101,11.4823
item_8762,-5.61067,-17.5467
item_8763,-3.92165,-8.41485
item_8764,3.05641,-13.5438
item_8765,-3.64156,-8.84974
item_8766,-4.46052,-11.2558
item_8767,-3.9286,-8.45034
item_8768,-5.55602,-17.461
item_8769,-1.28771,12.4696
item_8770,-2.23992,12.064
item_8771,17.2681,0.0526333
item_8772,-4.65853,-11.1708
item_8773,-5.79704,12.0915
item_8774,-4.56713,-11.4722
item_8775,17.368,-0.156102
item_8776,-2.08872,11.9973
item_8777,-2.91546,12.105
item_8778,17.193,-0.403529
item_8779,4.25405,3.26255
item_8780,-5.57814,-17.3903
item_8781,-3.42931,-8.4452
item_8782,-4.60485,11.5524
item_8783,-3.96671,-10.2159
item_8784,-5.75219,12.0444
item_8785,4.50522,-12.8271
item_8786,-2.08341,12.472
item_8787,-3.93277,-8.55522
item_8788,-1.77582,12.4279
item_8789,2.98737,-14.0342
item_8790,-5.73573,-17.2796
item_8791,4.32958,-13.2862
item_8792,-4.8796,11.8894
item_8793,16.8142,-0.103462
item_8794,5.038,-13.0609
item_8795,-4.28322,-10.6998
item_8796,-4.35793,-11.0808
item_8797,-1.46955,12.3172
item_8798,17.0206,0.0459548
item_8799,-6.05596,11.8409
item_8800,17.1606,-0.313839
item_8801,-3.93231,-9.86779
item_8802,-6.10693,11.8214
item_8803,-2.97992,12.2432
item_8804,-5.52957,11.3906
item_8805,-5.16275,11.8627
item_8806,-5.84202,11.6551
item_8807,4.69792,3.1355
item_8808,17.4242,-0.262936
item_8809,-3.81463,-9.0284
item_8810,3.30225,-13.527
item_8811,5.83771,-12.8466
item_8812,-4.71261,11.5889
item_8813,2.86175,-13.9407
item_8814,3.2116,-13.8631
item_8815,17.498,0.0107698
item_8816,4.98933,3.24621
item_8817,-4.18753,-10.1005
item_8818,17.2132,-0.0297221
item_8819,-4.25137,-10.2179
item_8820,-5.60209,-17.4619
item_8821,17.3015,0.272381
item_8822,-5.57171,12.106
item_8823,17.2498,-0.0313335
item_8824,5.02134,2.94036
item_8825,-3.34629,-8.43731
item_8826,-2.15248,12.3718
item_8827,17.1048,-0.605231
item_8828,-5.85551,11.4177
item_8829,-5.09808,11.7498
item_8830,17.1212,-0.144291
item_8831,-3.75065,-8.64799
item_8832,4.49343,-12.6889
item_8833,-2.52567,11.9491
item_8834,5.8644,-12.7657
item_8835,5.23605,-13.0097
item_8836,-5.66769,-17.5353
item_8837,4.2172,2.97143
item_8838,-5.60697,12.0946
item_8839,2.95858,-13.8175
item_8840,-4.56587,11.6893
item_8841,-1.81135,11.795
item_8842,4.98644,-12.9331
item_8843,-1.70199,12.0941
item_8844,-3.48614,-8.67143
item_8845,5.76332,-12.8107
item_8846,-5.97528,11.7429
item_8847,17.1071,-0.103609
item_8848,-5.94307,11.4386
item_8849,17.0316,0.285477
item_8850,-6.19371,11.7757
item_8851,17.2207,-0.451662
item_8852,-5.56554,12.2685
item_8853,4.77917,-13.0276
item_8854,-4.74546,11.5697
item_8855,-5.93069,12.1101
item_8856,3.98327,-13.3824
item_8857,-5.61329,-17.0151
item_8858,-5.67547,11.4185
item_8859,4.17779,-12.9579
item_8860,-4.44326,-11.4769
item_8861,17.0279,-0.404679
item_8862,-6.04627,12.0001
item_8863,17.1243,-0.3411
item_8864,3.26466,-13.5535
item_8865,5.18054,-13.1574
item_8866,-5.97679,12.0878
item_8867,-5.85086,11.6547
item_8868,-5.65381,-17.5211
item_8869,17.2628,-0.281083
item_8870,-2.80106,12.1142
item_8871,17.4787,-0.250286
item_8872,17.0793,-0.412231
item_8873,5.887,-12.7363
item_8874,-3.71209,11.7643
item_8875,-1.52873,12.6299
item_8876,-2.01405,12.1624
item_8877,-5.64826,-16.9165
item_8878,3.57064,-13.4131
item_8879,3.94399,-13.4143
item_8880,-4.39774,-11.4996
item_8881,-4.2489,-9.87873
item_8882,17.0341,-0.136567
item_8883,2.41881,-13.0186
item_8884,4.90525,-12.9484
item_8885,2.70735,-12.67
item_8886,3.23823,-13.9525
item_8887,5.4078,-12.8728
item_8888,-5.09765,11.5323
item_8889,-3.76796,-8.54276
item_8890,-4.5679,-11.4741
item_8891,-1.87524,12.6625
item_8892,-2.99828,12.1248
item_8893,4.06727,3.02218
item_8894,-4.55205,-11.2517
item_8895,2.76045,-12.7149
item_8896,-2.14628,12.4967
item_8897,3.1433,-13.4986
item_8898,2.83782,-13.9814
item_8899,-5.65237,-17.0776
item_8900,-5.53742,11.9042
item_8901,-5.5706,-17.0599
item_8902,3.15283,-13.8732
item_8903,-2.06114,12.4274
item_8904,4.64807,3.42449
item_8905,4.01906,-12.7354
item_8906,4.40799,-12.878
item_8907,-2.02982,12.4678
item_8908,-3.80351,-9.60614
item_8909,17.2309,-0.12527
item_8910,-3.6642,-8.52959
item_8911,-5.30241,11.6738
item_8912,17.1432,-0.00734694
item_8913,2.75966,-14.0102
item_8914,-4.63095,11.5382
item_8915,-2.06098,11.7194
item_8916,-4.56711,-11.3688
item_8917,4.54141,3.13363
item_8918,4.1111,-13.1183
item_8919,2.55694,-12.9334
item_8920,4.67666,3.38023
item_8921,-5.77194,12.2208
item_8922,4.82907,-13.2332
item_8923,4.83396,-12.8002
item_8924,2.48104,-12.8719
item_8925,5.77152,-12.7535
item_8926,-2.27901,12.4855
item_8927,2.94736,-13.8487
item_8928,-3.80168,-8.18316
item_8929,-4.17857,-10.7662
item_8930,16.8141,0.0274849
item_8931,-2.03537,12.2853
item_8932,-5.47923,11.7772
item_8933,3.69053,-13.5314
item_8934,-4.11588,-10.1773
item_8935,4.30146,3.19018
item_8936,4.28677,-12.8801
item_8937,-3.85427,-9.92031
item_8938,4.75991,3.04066
item_8939,-3.83826,-8.31648
item_8940,4.11158,-12.9851
item_8941,3.15456,-13.5363
item_8942,2.4444,-12.6656
item_8943,17.1677,-0.0431579
item_8944,-2.68552,11.7597
item_8945,-1.71284,12.092
item_8946,-3.87622,-8.22755
item_8947,-3.82604,-8.65352
item_8948,17.1206,-0.392439
item_8949,-3.50173,-9.11951
item_8950,-5.09276,11.6269
item_8951,-1.71919,11.9071
item_8952,-4.60416,-11.4193
item_8953,4.40825,-12.8723
item_8954,-5.73845,11.2947
item_8955,-2.02925,12.184
item_8956,4.44502,3.2164
item_8957,-1.70664,12.5394
item_8958,-3.9066,-9.97296
item_8959,2.42609,-13.0582
item_8960,-5.62101,11.7973
item_8961,4.37276,-12.9856
item_8962,2.99593,-14.0108
item_8963,-1.53636,11.9365
item_8964,4.59791,2.96812
item_8965,-1.41324,12.4924
item_8966,-5.26113,11.8918
item_8967,-4.79871,11.6904
item_8968,3.18668,-12.812
item_8969,-1.89451,12.1901
item_8970,3.20887,-12.7734
item_8971,4.46331,2.9901
item_8972,-5.77059,11.5839
item_8973,3.9494,-13.046
item_8974,-1.96695,12.3171
item_8975,17.2605,-0.161311
item_8976,-3.82407,-8.11758
item_8977,2.65196,-12.9188
item_8978,5.15275,-12.8477
item_8979,3.25946,-13.9933
item_8980,3.23162,-13.1104
item_8981,-3.5934,11.7967
item_8982,17.2763,-0.375459
item_8983,2.69737,-14.0067
item_8984,4.59292,-13.0869
item_8985,4.25829,3.16207
item_8986,4.33115,3.44001
item_8987,-3.65817,-8.35615
item_8988,4.10551,3.23055
item_8989,-3.54142,-8.36488
item_8990,4.42076,3.37696
item_8991,-3.03194,12.2402
item_8992,-5.32948,11.6186
item_8993,4.61576,3.15941
item_8994,4.629,-13.0636
item_8995,17.1978,0.0237397
item_8996,-2.72756,12.0308
item_8997,-1.80252,12.027
item_8998,4.26533,-12.9154
item_8999,-3.39826,11.7866
item_9000,-2.68405,12.2889
item_9001,17.3552,-0.369448
item_9002,-5.80377,11.7332
item_9003,-5.8569,11.9824
item_9004,2.94307,-13.7912
item_9005,-4.05819,-8.99281
item_9006,3.262,-13.7402
item_9007,-4.04724,-9.93489
item_9008,-5.81217,11.5976
item_9009,4.19947,-13.1344
item_9010,-3.81307,-8.38599
item_9011,17.0446,0.189879
item_9012,4.55315,3.47071
item_9013,4.1543,3.2759
item_9014,4.81757,3.01436
item_9015,3.02505,-13.118
item_9016,17.2446,-0.252434
item_9017,17.1715,-0.362534
item_9018,4.82265,2.84147
item_9019,3.00165,-13.9755
item_9020,-4.57882,-11.098
item_9021,2.41818,-13.1457
item_9022,4.08618,-12.9922
item_9023,-5.37917,11.8937
item_9024,-4.25323,11.6834
item_9025,17.4368,-0.0619282
item_9026,-2.72486,11.9683
item_9027,-1.86528,12.1844
item_9028,3.229,-13.5902
item_9029,-3.7713,-8.59176
item_9030,-2.96551,12.0144
item_9031,-1.73613,11.8153
item_9032,5.82331,-12.7855
item_9033,2.79032,-13.8198
item_9034,-3.89581,-8.47121
item_9035,2.92207,-13.4767
item_9036,3.05496,-13.4296
item_9037,4.34965,-13.3175
item_9038,2.45693,-13.1398
item_9039,2.52534,-13.1424
item_9040,4.57637,3.07378
item_9041,-1.65008,12.0256
item_9042,-5.78694,12.2099
item_9043,17.1344,0.282858
item_9044,-4.63681,11.576
item_9045,-5.57925,-17.1324
item_9046,4.16415,3.18962
item_9047,-1.78803,12.489
item_9048,3.12626,-13.5025
item_9049,3.06336,-13.8029
item_9050,16.8418,-0.0723849
item_9051,-3.98991,-9.62435
item_9052,-5.90219,11.9876
item_9053,-5.68611,11.9609
item_9054,-3.78095,-9.61913
item_9055,4.49149,-13.1115
item_9056,2.89809,-13.5753
item_9057,3.11526,-13.7174
item_9058,-4.57649,-11.2748
item_9059,17.0425,-0.32786
item_9060,-3.94858,-10.1325
item_9061,-5.43537,11.651
item_9062,-3.30088,12.1358
item_9063,-3.41916,-8.48493
item_9064,16.9033,0.0993318
item_9065,-3.60685,-8.54544
item_9066,-4.11485,-9.8896
item_9067,-1.67685,12.2667
item_9068,3.31911,-13.7874
item_9069,17.1918,-0.353547
item_9070,4.18489,3.0902
item_9071,-2.70321,12.0678
item_9072,-1.81139,12.3166
item_9073,4.82141,3.17726
item_9074,-3.57218,-8.69751
item_9075,-3.57917,-8.54757
item_9076,16.8652,-0.491014
item_9077,-3.8447,-8.68811
item_9078,-2.8978,12.0406
item_9079,-3.62422,-8.79642
item_9080,-3.93169,-9.4238
item_9081,-3.87669,-9.34364
item_9082,-1.92154,12.3646
item_9083,-5.3144,11.7036
item_9084,3.01378,-13.194
item_9085,-3.6382,-8.39689
item_9086,4.3917,3.48671
item_9087,-3.49945,11.8301
item_9088,4.44422,-13.0615
item_9089,-3.90178,-10.001
item_9090,-4.02339,-10.2126
item_9091,17.016,-0.297541
item_9092,-1.78758,12.0076
item_9093,4.10226,-13.0037
item_9094,-3.85591,-8.25817
item_9095,17.013,0.0866411
item_9096,16.9385,-0.379325
item_9097,-3.48017,-8.75392
item_9098,-6.07863,12.2184
item_9099,-4.04497,-9.88481
item_9100,-4.08461,-10.0777
item_9101,-1.66557,12.4427
item_9102,3.25346,-13.7044
item_9103,-5.43668,11.7744
item_9104,4.79043,3.15
item_9105,4.1791,3.29462
item_9106,4.16271,-13.0452
item_9107,4.65175,3.34891
item_9108,2.49052,-13.004
item_9109,-6.2237,11.988
item_9110,-1.82694,12.3663
item_9111,4.39857,3.07579
item_9112,-5.68675,-17.142
item_9113,-4.59787,-11.2419
item_9114,17.4606,0.246346
item_9115,-2.27531,11.7633
item_9116,-5.43127,12.0369
item_9117,-1.8214,12.2348
item_9118,-4.48575,-11.2841
item_9119,-1.43968,12.4704
item_9120,-5.60825,11.7964
item_9121,17.2608,-0.135033
item_9122,4.19216,3.09844
item_9123,-2.32164,12.3431
item_9124,17.0202,-0.16482
item_9125,-3.71077,-8.68205
item_9126,-4.40009,-11.3092
item_9127,17.1315,-0.405659
item_9128,-2.70903,12.1571
item_9129,-1.54259,12.2312
item_9130,-2.0632,12.4933
item_9131,4.17441,3.09878
item_9132,4.39083,-13.2829
item_9133,-5.61201,12.3049
item_9134,4.74962,2.98951
item_9135,-3.77088,-9.0885
item_9136,2.7905,-13.7525
item_9137,4.08627,3.29187
item_9138,-1.59946,12.0558
item_9139,16.7812,0.164814
item_9140,-1.96938,12.042
item_9141,-4.04311,-9.83652
item_9142,-2.25101,12.1278
item_9143,3.14626,-13.6941
item_9144,-5.84088,11.9495
item_9145,17.3428,0.164766
item_9146,-5.64515,11.7018
item_9147,-3.92026,-9.67413
item_9148,-2.5924,11.8681
item_9149,-1.53377,12.3346
item_9150,-2.16713,11.9878
item_9151,-1.92089,11.9676
item_9152,5.2811,-12.8936
item_9153,2.44925,-13.2485
item_9154,-4.39422,-11.2598
item_9155,2.9306,-12.6683
item_9156,-4.4417,-11.4444
item_9157,17.2731,-0.137283
item_9158,-6.01434,11.5371
item_9159,2.76994,-14.0109
item_9160,-5.68273,-17.407
item_9161,-5.58723,-17.3183
item_9162,4.35392,3.32886
item_9163,-5.72035,11.7183
item_9164,-5.51515,-17.1461
item_9165,4.22315,3.33498
item_9166,-4.42184,-11.574
item_9167,3.37912,-13.9619
item_9168,-1.98001,12.6066
item_9169,2.93868,-12.6991
item_9170,4.6106,-12.8391
item_9171,-3.77825,-8.44097
item_9172,-5.57311,-17.0052
item_9173,-1.61431,12.0093
item_9174,4.50417,3.49613
item_9175,16.9943,-0.0871048
item_9176,4.8378,3.47891
item_9177,-1.85878,12.0613
item_9178,16.8635,-0.379242
item_9179,-3.665,-8.39034
item_9180,4.89845,-12.9483
item_9181,-4.20752,-10.4878
item_9182,4.22861,3.28339
item_9183,3.13483,-12.7563
item_9184,-3.48325,-8.51684
item_9185,-3.69438,-8.93459
item_9186,4.68124,2.93384
item_9187,4.7176,-12.769
item_9188,16.9835,0.0392194
item_9189,-5.16205,11.7826
item_9190,-1.61492,11.7967
item_9191,-1.88201,11.8791
item_9192,-1.98794,12.2752
item_9193,3.0204,-12.7266
item_9194,5.32306,-12.922
item_9195,2.47215,-13.125
item_9196,3.08036,-13.1285
item_9197,2.97137,-14.0358
item_9198,3.04225,-14.0336
item_9199,-5.85604,11.7604
item_9200,4.29143,3.01987
item_9201,-5.33355,11.8393
item_9202,16.9737,-0.136587
item_9203,16.7486,-0.321451
item_9204,4.57767,-12.8396
item_9205,2.82674,-13.8868
item_9206,-5.59631,-16.9604
item_9207,17.0221,-0.127201
item_9208,-3.82045,-8.48927
item_9209,2.42976,-12.9955
item_9210,3.05645,-13.6339
item_9211,17.1207,-0.362815
item_9212,5.83694,-12.7707
item_9213,4.71872,-13.165
item_9214,4.42049,3.41097
item_9215,-5.21338,11.6764
item_9216,3.02107,-13.6271
item_9217,4.44446,2.92381
item_9218,17.1846,-0.03478
item_9219,5.12808,-13.1398
item_9220,-3.72735,-8.5674
item_9221,-5.79496,11.9908
item_9222,4.76235,2.89629
item_9223,3.16468,-14.0165
item_9224,-5.18537,11.8799
item_9225,-5.82619,11.8329
item_9226,-1.96303,12.278
item_9227,2.7855,-12.8916
item_9228,4.26293,3.19178
item_9229,-4.01328,-8.28352
item_9230,-2.00223,12.5009
item_9231,-4.26329,-10.3695
item_9232,4.31598,-12.983
item_9233,-3.78936,-8.22488
item_9234,17.1775,-0.279599
item_9235,-3.77064,-9.02691
item_9236,-6.0721,12.0223
item_9237,-3.89805,-8.11661
item_9238,17.4358,-0.330064
item_9239,-3.01319,12.1256
item_9240,17.1764,0.246316
item_9241,4.51742,3.13904
item_9242,4.69965,3.36472
item_9243,5.8375,-12.7712
item_9244,-5.86042,11.618
item_9245,17.2113,-0.0874912
item_9246,-1.92268,11.8239
item_9247,4.23502,-12.7617
item_9248,-2.85906,11.9978
item_9249,4.97755,-12.6828
item_9250,4.55533,-12.8551
item_9251,2.63796,-12.903
item_9252,4.48528,3.49864
item_9253,4.71357,-12.935
item_9254,-4.24647,-10.5179
item_9255,17.0637,0.0142758
item_9256,-4.22082,-10.657
item_9257,4.26783,3.30581
item_9258,3.29586,-13.6221
item_9259,3.43703,-13.7526
item_9260,-5.7215,-16.8526
item_9261,4.33884,3.03696
item_9262,-5.5908,-17.1618
item_9263,17.0144,-0.401264
item_9264,-5.33372,11.9308
item_9265,4.37707,2.97781
item_9266,-1.87532,12.2371
item_9267,3.45309,-12.9213
item_9268,-5.30415,11.6769
item_9269,-3.97622,-9.25945
item_9270,3.39421,-13.8361
item_9271,-5.67573,11.4186
item_9272,4.00995,-13.0814
item_9273,3.12946,-13.2262
item_9274,-5.3377,11.9571
item_9275,-5.70303,11.6829
item_9276,-1.7822,12.3593
item_9277,-6.03293,11.6421
item_9278,4.4077,3.39111
item_9279,2.65115,-13.0235
item_9280,-2.43723,12.2857
item_9281,17.4081,-0.131046
item_9282,17.101,-0.196151
item_9283,-1.88822,12.3772
item_9284,-5.57762,11.5988
item_9285,3.81593,-13.4094
item_9286,-3.87449,-8.59869
item_9287,-5.30719,11.657
item_9288,3.0743,-13.813
item_9289,4.48185,3.27862
item_9290,-1.90602,12.2364
item_9291,17.2886,0.0718582
item_9292,-5.56885,-16.9418
item_9293,4.4011,3.23736
item_9294,-4.15418,-10.0101
item_9295,-5.53355,11.8808
item_9296,17.1319,0.174777
item_9297,4.58576,-12.8748
item_9298,3.1847,-13.7402
item_9299,4.47295,3.20507
item_9300,4.56151,3.15212
item_9301,2.93425,-12.7928
item_9302,5.19983,-13.147
item_9303,-5.68182,-17.2581
item_9304,3.11277,-12.829
item_9305,-2.01397,12.5114
item_9306,17.3942,0.0674318
item_9307,-1.76907,11.8728
item_9308,-5.35235,11.8205
item_9309,-1.90648,11.9185
item_9310,-4.24494,-11.4004
item_9311,2.89645,-13.6816
item_9312,-2.31868,12.4708
item_9313,4.74346,3.26276
item_9314,2.86205,-13.7437
item_9315,-3.62003,-8.54731
item_9316,4.73626,3.22526
item_9317,17.1538,0.0653447
item_9318,4.43011,-13.0358
item_9319,4.10076,-12.8034
item_9320,2.97114,-13.0237
item_9321,-5.62394,-17.0478
item_9322,-1.38808,12.2369
item_9323,2.5967,-13.0752
item_9324,-5.64072,-17.4409
item_9325,-4.22792,-9.89394
item_9326,16.9653,-0.575498
item_9327,-3.63169,-8.84765
item_9328,-4.69675,11.5447
item_9329,-3.7732,-8.28301
item_9330,3.25236,-13.8322
item_9331,-4.48258,-11.3359
item_9332,4.87877,2.91277
item_9333,4.81639,3.19651
item_9334,4.34152,-12.9441
item_9335,-4.04135,-10.0099
item_9336,-3.98928,-9.46183
item_9337,-3.485,-8.47341
item_9338,-1.74106,12.5191
item_9339,17.3874,-0.0293171
item_9340,-5.62833,-17.2749
item_9341,-3.77072,-8.64035
item_9342,16.9532,-0.273066
item_9343,3.1256,-13.8107
item_9344,-6.04034,11.7291
item_9345,2.47099,-13.0721
item_9346,-4.60538,-11.3475
item_9347,-2.17836,12.3509
item_9348,-5.77424,11.9667
item_9349,16.9428,-0.0305825
item_9350,-3.94922,-9.60386
item_9351,4.70672,3.19095
item_9352,-5.35933,11.741
item_9353,-3.76144,-8.41242
item_9354,-1.75227,12.004
item_9355,4.16358,3.43487
item_9356,2.63995,-12.9009
item_9357,-5.18716,11.6072
item_9358,-1.97092,11.672
item_9359,-3.7161,-8.91097
item_9360,-3.84555,-8.98801
item_9361,4.71775,-12.785
item_9362,-4.29769,-11.2618
item_9363,-2.51886,12.0904
item_9364,2.92208,-12.73
item_9365,-3.28457,-8.46369
item_9366,4.92402,3.15452
item_9367,-3.52166,-8.5045
item_9368,-5.6743,-17.478
item_9369,-3.83658,-8.55838
item_9370,-4.26394,-10.4681
item_9371,16.8762,-0.372393
item_9372,5.11642,-12.9936
item_9373,-4.11292,-10.1523
item_9374,-5.29508,11.5031
item_9375,4.75474,-12.7735
item_9376,-1.8092,12.0607
item_9377,-5.55555,-17.4804
item_9378,4.34419,-12.7863
item_9379,4.19371,3.3129
item_9380,17.4507,-0.292662
item_9381,2.38459,-13.3243
item_9382,-5.5908,-16.8443
item_9383,-5.78033,11.7084
item_9384,4.56531,-13.2862
item_9385,16.9425,-0.136193
item_9386,-1.82605,12.3558
item_9387,2.38185,-12.6507
item_9388,-5.66833,-17.0176
item_9389,-1.68426,12.1202
item_9390,16.9163,-0.333921
item_9391,3.17209,-13.6991
item_9392,-2.0505,12.5505
item_9393,-1.64643,12.5291
item_9394,-4.56589,11.466
item_9395,-1.61876,12.2291
item_9396,-5.59285,11.6836
item_9397,-4.41748,-11.2901
item_9398,-5.58889,-17.5665
item_9399,4.45495,-12.9205
item_9400,4.67947,3.47624
item_9401,2.56182,-12.6489
item_9402,3.39316,-12.9277
item_9403,2.79161,-13.8968
item_9404,2.87511,-12.7246
item_9405,4.96863,3.07918
item_9406,16.9897,0.152247
item_9407,2.50391,-12.8906
item_9408,-5.73625,11.8961
item_9409,-3.60174,-8.64705
item_9410,16.7302,-0.0714361
item_9411,-1.39582,12.3215
item_9412,3.29937,-12.7752
item_9413,-4.19255,-10.1098
item_9414,-4.29925,-10.0522
item_9415,-4.07908,-9.77298
item_9416,4.42407,3.08703
item_9417,-2.64673,11.9891
item_9418,17.1519,0.0263944
item_9419,3.01845,-12.9721
item_9420,-4.07496,-8.63936
item_9421,-3.83769,-8.89983
item_9422,17.1085,0.0995644
item_9423,2.78333,-13.4853
item_9424,4.55103,3.32377
item_9425,-3.9834,-9.92547
item_9426,-6.00888,11.6143
item_9427,-2.3554,12.4272
item_9428,-4.45942,-11.212
item_9429,2.33442,-12.9073
item_9430,-6.28588,11.8969
item_9431,4.78617,3.08049
item_9432,-2.3346,11.8445
item_9433,-6.06582,11.8029
item_9434,-1.39373,12.1771
item_9435,-3.37854,12.1689
item_9436,3.05026,-14.1194
item_9437,-2.12503,12.3839
item_9438,-2.44037,12.0166
item_9439,17.1877,-0.119029
item_9440,5.15703,-12.985
item_9441,3.00456,-14.1095
item_9442,3.30305,-13.6905
item_9443,-5.65862,11.8618
item_9444,-4.29256,-11.0961
item_9445,-5.37973,11.8187
item_9446,-5.67457,11.5883
item_9447,17.3942,0.0419642
item_9448,-5.19452,11.8283
item_9449,-4.05659,-9.96085
item_9450,5.80496,-12.7911
item_9451,2.93239,-14.1419
item_9452,3.23693,-13.8889
item_9453,2.8392,-14.0349
item_9454,4.8891,3.02663
item_9455,-5.25983,11.7715
item_9456,2.98254,-13.916
item_9457,2.8131,-13.9691
item_9458,4.64422,3.30502
item_9459,2.70429,-14.0105
item_9460,3.13167,-12.7912
item_9461,17.3805,0.136128
item_9462,-2.63953,11.7982
item_9463,-3.81641,-8.3901
item_9464,3.61406,-13.7561
item_9465,-3.93248,-8.36948
item_9466,-1.77517,12.1875
item_9467,2.65405,-12.8146
item_9468,-5.59657,11.7463
item_9469,16.953,0.0267921
item_9470,-5.67911,11.4917
item_9471,-5.35067,11.8837
item_9472,4.66222,-12.9498
item_9473,-2.49377,12.0092
item_9474,2.90881,-13.5606
item_9475,4.11222,3.2238
item_9476,17.1952,-0.0524159
item_9477,2.72269,-13.8955
item_9478,4.27825,-12.7581
item_9479,3.68567,-13.2172
item_9480,4.56086,-13.0516
item_9481,4.53333,3.44161
item_9482,-5.953,12.1488
item_9483,-4.02878,-10.0707
item_9484,-6.00526,11.8037
item_9485,4.10184,-12.765
item_9486,2.84518,-14.0094
item_9487,17.2068,-0.375168
item_9488,4.20301,3.27462
item_9489,4.01907,-12.7993
item_9490,4.57892,-12.8734
item_9491,-3.57946,-8.64963
item_9492,2.80042,-13.0652
item_9493,4.24506,3.21143
item_9494,-1.73553,12.2527
item_9495,-2.35003,12.231
item_9496,-5.60084,-17.1195
item_9497,-1.7992,12.4731
item_9498,17.129,-0.510508
item_9499,-5.71454,11.8468
item_9500,-2.22178,12.5112
item_9501,17.0553,-0.392626
item_9502,-4.71369,-11.0695
item_9503,-2.86879,12.1808
item_9504,-3.17614,11.913
item_9505,-5.38363,11.6432
item_9506,2.78349,-14.0133
item_9507,3.42092,-13.5903
item_9508,4.08008,3.37594
item_9509,4.42914,-12.6899
item_9510,5.16323,-12.8321
item_9511,-5.91039,11.8477
item_9512,3.17297,-13.0197
item_9513,17.2245,-0.32958
item_9514,-2.0169,12.6468
item_9515,-3.64062,-8.46637
item_9516,-5.5135,-17.0961
item_9517,-3.65021,-8.57
item_9518,17.2328,-0.362646
item_9519,4.09307,-13.2235
item_9520,-2.52896,12.2434
item_9521,2.92455,-13.271
item_9522,-4.50111,-11.203
