x,y,cluster
-0.161008,-5.95571,7
1.90774,-0.596554,3
0.102292,-4.93154,4
-0.353722,-4.67918,7
-1.3468,-5.36761,4
0.356331,4.19522,8
-1.0199,-5.20454,4
5.22364,-3.37641,1
4.08268,-3.06803,1
-0.906743,6.74586,12
-1.83582,3.42556,13
-0.367898,-5.59871,7
0.91306,-1.69718,7
-0.248223,-4.95412,7
2.64974,0.348226,2
0.120334,-4.93724,4
5.46177,-3.71771,1
3.27001,3.15844,2
-1.36158,2.39867,5
3.74537,-3.14847,2
0.373704,-3.7309,7
5.04887,-3.21593,1
5.16953,-3.69282,1
4.58144,-3.42267,1
2.96065,2.29135,2
-0.804397,1.96357,7
-1.29414,-4.90075,4
-0.932706,4.04009,2
2.25005,-1.42002,3
-0.0647189,5.55941,8
-0.551853,-5.52565,4
-0.641397,4.77806,5
3.42098,-0.388049,3
-1.37806,-5.39689,4
0.264554,6.65018,12
3.15878,1.27067,2
0.0532233,4.93335,8
-0.63303,4.54807,11
-0.761351,5.2628,12
0.603774,-2.636,4
-0.357469,2.58246,5
-0.495543,2.83701,5
1.23547,5.3995,8
-2.07796,3.2232,13
5.36988,-3.63688,1
5.08675,-3.54127,1
-0.19186,-5.94117,4
3.01416,2.6763,2
4.78773,-3.13568,1
0.685511,-3.93675,7
2.28079,1.13946,11
3.4009,0.799859,3
1.24963,-1.29305,8
-1.02489,7.65455,9
0.682389,6.44727,12
0.738034,5.01258,10
3.20277,0.564655,3
-0.597143,-2.83914,4
4.03596,1.57512,3
-1.58389,7.32572,9
-1.06687,7.61024,9
-1.67384,1.24428,5
1.4742,2.78277,6
-1.36323,6.12316,8
-0.897549,4.70965,9
-0.450092,5.71578,8
-1.33113,1.77513,5
-0.582191,3.44575,5
1.7506,3.72169,8
-3.19437,4.33917,11
-3.18035,4.35592,11
-2.85288,4.98437,8
-0.543353,5.87115,8
-0.936335,2.91057,8
-3.84117,1.89621,11
-1.4119,2.50205,5
-4.01292,1.92273,11
-3.99476,1.97193,11
-1.76181,2.59534,13
-1.4873,6.61007,12
-3.9987,1.94721,11
-1.37673,6.45201,12
-2.97402,4.36951,11
-1.18745,6.63459,12
-1.62529,7.32762,9
-1.19091,6.85907,9
-2.20947,6.27938,12
-0.315993,7.23715,9
0.861065,6.49639,12
1.20885,5.40676,10
-1.70345,1.66206,5
3.51662,1.70429,2
1.49561,3.65532,8
1.30757,6.06682,12
1.50623,3.41492,10
2.3706,-1.65461,2
0.638229,7.13971,12
2.01314,4.14692,10
1.48851,3.69819,10
3.78972,1.35874,2
0.88856,3.98452,10
0.0119655,7.51387,12
2.62605,-1.71159,7
-0.188061,5.98132,12
0.867628,5.0801,9
1.82834,3.06506,10
1.42103,3.30612,10
0.318126,6.74461,12
4.46114,1.58132,2
-0.681564,4.76624,5
1.14881,5.86858,10
3.68458,2.7041,3
4.28144,0.886555,2
3.29194,0.220621,3
1.03812,6.82153,9
0.581251,-4.72994,7
0.0153523,-4.74045,4
1.61635,4.50197,9
1.27195,4.45619,10
2.42749,-1.47919,3
2.30837,-1.29106,3
-0.524869,-5.09555,4
0.884569,-1.47337,4
-0.406771,-4.91295,4
3.05807,-0.49534,3
1.74363,3.98245,8
-0.288479,-5.37946,4
5.53368,4.83693,7
-0.52183,-5.80657,4
2.15638,4.46087,8
-0.286677,1.1751,5
-0.0684559,-5.46701,4
1.4363,4.52039,10
-0.227771,-5.40683,4
2.97274,-0.541934,3
0.00586776,-5.79003,4
4.49764,1.33497,2
-0.225646,-6.03167,4
-0.45724,3.53393,5
2.59715,2.07578,5
-1.36925,-5.58001,4
-0.715194,-4.36045,4
0.397733,-4.6059,7
-1.60091,-5.2821,4
-1.08581,-4.4699,4
-1.25766,-4.98985,4
-1.02935,5.30222,8
-1.76801,7.15424,12
0.150895,-5.54145,4
-1.33203,5.35641,8
1.3731,-1.89463,6
-0.759509,-3.40943,4
-0.77832,-4.94656,4
0.665027,-3.15439,7
-1.52851,2.75103,2
2.91754,1.32797,5
0.866008,-5.29157,4
1.65813,3.00592,8
3.71083,-3.63385,1
-1.32877,5.8555,12
1.05807,-3.81003,4
-1.48047,-4.28779,4
-2.11025,3.05153,11
3.80636,1.79985,2
4.22267,-4.3726,1
-0.256274,-2.98204,4
3.02694,3.82815,8
4.82932,-3.14051,1
-0.448391,-4.65488,7
2.55001,0.541349,3
4.22662,-4.29866,1
-0.455489,-4.20777,7
-0.967102,6.48815,12
-1.33693,-4.44189,4
4.64322,-2.99121,1
4.48192,-4.08984,1
0.597968,5.83038,8
3.36053,1.51135,2
0.216324,-5.46721,4
4.63621,-2.96724,1
-1.65053,7.50358,12
3.04605,1.60434,2
-0.196265,-3.5382,4
3.79795,-2.60872,1
-0.475002,5.57692,8
4.24664,-3.61404,1
-1.63287,6.94257,12
3.17162,3.18817,2
-0.93164,-4.6537,4
4.57935,-3.29916,1
4.10672,0.268182,2
1.90591,4.08516,8
-1.03258,6.59349,9
-3.87503,2.14296,11
-2.13876,2.4454,2
-1.67476,2.15324,5
0.533574,-2.87083,4
-0.0740176,-4.86065,7
0.253114,-2.92641,7
3.08768,-0.412289,2
2.92093,0.33342,3
-0.440347,-5.75254,4
1.125,5.94215,10
-0.400563,5.74247,12
0.943185,-4.89267,4
4.45231,0.779305,3
3.55584,2.2229,2
3.8279,-2.62795,1
5.48492,-3.70897,1
0.18407,-0.858771,2
3.80646,-2.61564,1
-1.99431,3.1769,13
0.436003,6.01919,9
2.50355,4.54343,8
-0.822639,4.7571,9
-0.236781,7.0353,12
-1.66256,2.28863,13
1.33085,3.73246,10
2.35635,2.49862,3
2.87922,0.9839,3
-1.94576,1.84418,5
1.27438,-2.05489,4
-1.50602,7.57648,9
-0.956325,6.49189,12
-0.840927,6.41065,8
3.2016,3.37809,2
4.0611,0.940649,3
-1.537,1.74537,5
-1.24961,3.42228,2
2.05983,3.99189,10
2.76725,0.947988,11
3.15493,3.01053,3
-1.06619,7.18311,9
-0.221577,4.39459,10
-1.63574,1.87644,5
-1.09508,1.42072,5
-1.38391,6.24112,9
-3.97778,2.51806,11
-4.01876,1.88325,11
0.437341,5.99848,12
-2.16983,4.74674,8
-0.763398,6.02306,9
-0.969521,2.87494,8
-0.909809,6.40234,9
1.52802,5.50387,10
-2.60454,5.01422,9
-1.6187,6.61197,12
1.58541,6.47115,12
1.28161,6.25014,12
1.08812,4.86239,10
1.64958,5.14257,10
-1.71007,0.650703,5
1.13875,7.01482,9
1.18045,6.98594,12
1.54286,5.93606,12
-0.29196,7.28572,9
4.19194,1.19669,2
2.34305,4.17495,8
3.48359,2.24979,2
1.41593,5.69875,10
-0.319061,6.97697,8
3.9787,1.67676,2
-0.0395981,6.54021,8
-1.25988,1.6073,5
1.42846,4.78884,8
-0.703978,5.12852,9
-0.615683,5.08589,9
1.63805,5.23495,9
1.23347,0.366393,4
0.370155,-2.81695,7
3.23187,2.02371,3
2.52729,0.693579,3
-2.32678,2.98728,13
-0.0472678,-3.85723,4
-0.411108,6.94413,12
0.083968,-5.75757,7
-0.000238168,6.14563,9
-0.823878,1.84613,5
1.22106,-2.99766,2
0.782078,-4.47327,7
-1.48197,-5.28011,4
1.16009,-2.89666,7
-1.67035,2.61852,13
0.0390508,-3.39284,4
2.81963,-0.230896,7
1.05928,-3.47228,7
3.43176,0.878487,2
2.82569,-0.964477,7
-1.14921,-3.93382,4
-1.82066,2.14012,5
0.00649188,-5.96197,4
-1.15762,-4.53383,4
-1.14667,-4.57506,4
-0.339738,3.38442,8
0.775215,-2.35227,6
-0.999181,-4.81172,4
3.72106,-2.84177,1
-0.0513875,-4.37532,7
-1.83844,2.73176,13
3.94847,-3.05042,1
3.68857,-3.19592,1
-0.0422881,-3.86986,4
1.1129,-2.94548,7
-0.265461,5.97902,8
-2.04215,3.08885,11
0.401694,-4.06633,4
-1.29664,7.18935,12
-0.680049,-4.67241,4
-1.91294,3.3403,13
-1.20301,7.67638,12
-0.361506,-3.64346,4
0.313672,6.61943,12
-0.748243,6.45376,9
2.97759,1.36922,2
-0.629504,-5.86718,7
-1.95836,3.17878,13
2.99867,-0.206315,2
0.744992,-4.36694,7
2.96434,1.42372,2
4.12898,1.57083,2
-0.178702,3.44534,5
0.419844,4.88694,8
-1.95824,2.91282,13
0.638645,-4.16507,7
-1.05217,-4.71075,4
3.8073,0.393881,2
-1.56213,7.33255,9
3.92103,-2.47366,1
4.57126,-3.3745,1
-0.475789,7.41248,12
4.07749,2.33944,2
-1.56018,-5.24292,4
-1.63287,7.29817,9
0.129651,-3.68416,7
-1.56653,1.97509,5
-0.851205,-4.26355,4
-0.525546,-3.40068,4
3.17295,2.34126,3
2.95386,1.99305,2
3.38604,1.96067,2
-0.520468,4.97726,8
0.164855,-4.91894,7
2.32607,0.634689,5
-0.846907,-3.37826,4
-0.453228,-3.96083,4
0.0920169,-3.77303,4
4.78386,-3.90966,1
-1.73455,7.34107,9
-0.688399,6.07723,12
5.29214,-3.86385,1
-0.599409,5.70188,5
-1.28533,3.60294,8
-3.37065,4.43878,11
3.49195,2.96199,3
-3.86104,2.0939,11
0.215091,5.5318,8
2.07424,2.64926,10
-3.94508,1.89976,11
-1.35968,6.07317,9
-1.56981,2.58326,8
-4.00365,2.01113,11
-1.36832,7.31934,9
-3.05402,3.27423,11
-1.63542,7.04685,9
-0.496666,6.66784,9
1.24541,6.34918,9
1.63701,2.70204,10
-1.7206,6.20306,12
1.01524,1.99091,8
1.0615,4.81659,9
1.1913,5.64904,9
-1.18893,7.78659,9
2.0103,4.8151,9
-1.75026,0.983187,5
-0.253642,5.79815,12
1.84865,5.33648,10
1.67456,6.44948,8
0.422186,6.53767,9
1.58486,6.14105,8
0.55949,7.43199,12
1.78747,5.3618,9
1.48989,5.97937,10
-0.00309875,6.81944,8
0.205332,6.08084,10
1.85242,5.75659,9
1.08625,1.59834,7
1.51405,4.36329,10
-0.0566341,6.67408,12
-0.37766,3.53689,5
3.97857,0.742222,2
1.79749,-2.05613,2
0.781987,6.70248,9
-0.0713407,4.32552,10
-0.922459,7.44456,12
3.97842,0.544921,2
-0.517754,7.39793,12
0.650754,4.88525,9
0.772251,4.4961,10
0.834151,-3.73427,7
4.39325,1.52357,2
0.357533,6.73554,12
0.476544,3.96418,10
4.1253,1.0542,3
4.11112,1.14142,2
1.39016,3.94736,10
2.82972,4.16624,8
-0.0453555,7.21177,12
-0.506402,-3.64116,4
2.79602,-0.609168,3
0.914211,-2.04148,4
-0.190978,-5.77435,4
1.81592,4.2201,9
2.62998,-1.09457,3
-2.02461,0.931426,5
0.345932,5.03146,10
0.090955,-5.265,4
-1.64822,0.645802,5
1.40984,1.53904,4
0.841403,-1.28443,6
-0.44399,7.3828,12
3.14939,-0.647405,7
0.559918,-3.52012,4
-0.410662,-4.19315,4
0.50169,-3.7553,4
-0.260535,-3.12218,4
1.27266,-2.86094,6
4.12143,1.43999,2
-0.718958,-4.09315,4
-1.01453,-4.31783,4
2.70703,-1.25447,3
-0.713789,6.20885,9
-1.59624,-5.07619,4
-1.14558,-3.92788,4
-0.774718,-2.54469,5
-0.00350798,-5.75894,7
0.285434,-2.99569,7
0.418422,-5.60277,4
-1.26074,-5.13405,4
-1.18645,6.54471,12
-0.0877649,-4.0512,4
0.786965,-2.38518,4
0.268776,-2.47377,7
3.9208,2.22158,3
3.4607,-2.79351,1
-0.298732,-1.54835,7
4.10331,-3.51995,1
3.17111,-0.46965,2
4.59871,-3.04191,1
-0.279103,-5.46325,7
-0.832247,5.76952,12
1.04814,-2.7544,3
-1.96284,2.5644,13
4.50112,-2.85985,1
-1.76064,1.76755,13
2.91913,0.677367,2
0.224479,-3.79951,4
0.925274,-2.24257,4
4.02872,0.118782,3
-0.921048,6.11854,8
-0.298728,-4.36298,4
4.66368,-3.28945,2
-0.894162,4.04585,5
2.29986,4.82934,8
5.06816,-3.47293,1
-0.328919,5.45765,12
2.69956,2.73254,11
3.3726,-0.120566,3
-0.871808,5.31601,12
3.74524,1.86428,2
-0.907383,-3.90489,4
-1.97105,3.04864,13
4.85974,-3.42101,1
4.386,1.26861,2
0.950999,-4.02458,7
-1.82437,7.01317,9
1.08844,3.28979,8
0.492489,-4.95008,4
-0.733733,5.0443,9
-1.1664,7.2442,12
-0.496346,-4.08178,4
0.339923,-5.56619,7
-1.68626,2.36534,13
-0.543154,6.04631,9
2.05916,4.24528,10
4.67462,-3.80447,1
4.00267,2.09963,2
2.10228,-0.145653,3
-0.42718,0.79605,4
-0.149736,6.89122,12
-2.07821,6.80117,8
-0.509646,2.21588,5
3.37681,1.16042,3
-1.95075,6.27834,12
4.12515,2.3205,2
-0.863138,2.9445,8
-1.13232,7.21094,9
-3.95296,2.01692,11
0.209291,5.01307,8
1.45472,4.13919,10
-0.20705,7.24205,9
-1.84975,3.05482,13
1.23478,4.58231,9
-0.63781,2.05037,5
-1.57911,7.34613,8
1.48369,5.73515,10
0.135526,7.45919,12
0.363022,5.33692,9
0.135754,7.26577,9
1.36148,7.03016,12
1.29672,2.89778,8
1.65439,6.02018,12
1.57383,4.24532,9
1.61044,4.50276,8
1.34145,5.9538,8
1.24704,4.47367,9
1.88598,5.57546,10
1.75789,2.83167,8
2.74546,2.80274,3
0.296918,7.50421,9
1.16879,4.42133,9
0.231768,5.36979,9
0.936187,7.12452,12
0.93609,5.84787,8
-1.57085,0.557041,5
-0.768422,6.7879,8
2.34063,-1.48072,7
0.0964349,5.93148,12
-0.584755,-5.71807,4
-0.237426,-5.97465,7
-0.323274,-6.06162,4
3.85683,0.506199,3
1.14536,7.1511,9
3.90874,0.614909,3
0.28542,-4.18843,4
0.452183,-2.7182,4
-1.13234,-4.12648,4
-0.96079,-5.98673,7
-0.809447,-4.21169,4
0.907391,-5.00696,4
-1.10825,-4.42708,4
-1.37549,-4.7159,4
3.45478,1.93473,2
-0.976164,-4.21381,4
-0.362075,-5.24988,4
-0.975272,7.5623,12
-1.64122,7.43685,12
0.416954,6.62734,12
-0.573579,7.10756,9
-0.527082,-5.32105,4
-0.291744,5.35637,8
-1.71762,2.70285,2
1.22919,-2.98578,4
-0.886794,-4.67373,4
3.90912,-2.91966,1
-0.517559,-6.14021,4
4.67444,-3.03421,1
3.83581,-2.86192,1
0.34609,-4.93378,7
0.765878,6.52253,8
-1.78349,3.5463,13
1.46114,2.30502,7
-1.49341,7.68584,12
-1.61961,4.23181,12
-1.09944,7.37065,12
0.561402,-4.14634,4
0.333824,-3.0829,4
0.0372212,-3.59686,7
5.09906,-3.26803,1
-0.68976,5.67865,9
2.95312,3.50953,8
4.30911,-3.60874,1
4.19442,-3.51675,1
3.35425,3.30441,2
-0.0207583,-4.93657,7
3.84596,-3.62604,1
-0.489011,5.88529,8
1.79418,-2.26244,3
-0.39516,5.90263,8
2.48179,-1.06206,7
-1.06429,2.98328,12
4.20923,-2.69594,1
-3.87048,2.16361,11
-1.61848,2.95864,13
0.960039,6.06364,8
-1.7782,1.99566,13
-1.56343,7.48275,12
-1.40267,2.36085,9
-0.846117,-3.45246,4
-0.160878,7.61073,9
-1.78177,2.2421,8
0.615734,-5.07644,4
1.24474,-2.61167,7
0.132243,7.25716,8
-1.55331,7.53637,9
-1.66372,2.61644,13
0.237954,-1.00269,2
-1.4303,5.21324,8
-0.325982,6.2044,8
0.95645,-3.41688,4
4.21433,-4.39471,1
0.779835,6.05307,8
-1.43877,3.44957,13
-1.36435,7.23353,12
-1.22747,3.39823,2
-1.84528,2.79752,13
-1.34982,3.12571,2
1.17783,-1.57608,7
-1.17215,5.56169,12
4.06422,2.25336,2
1.09413,6.79347,9
-0.0155749,7.39653,12
-3.3459,4.37948,11
3.13786,1.21241,2
4.80832,-4.38386,1
0.804796,6.65951,12
-0.732105,5.57825,8
1.57075,4.51494,10
1.95314,4.80638,9
1.98354,4.202,9
4.67122,-4.4347,1
3.35104,3.21342,3
0.399236,5.93839,12
-3.22487,4.8277,11
-1.10326,5.74512,9
3.81721,-2.61538,2
-3.30577,3.07224,11
-1.78027,3.44031,13
-1.61451,1.76493,5
-1.16353,5.39578,8
-3.84956,2.79478,11
-3.13599,3.29329,11
-0.746994,4.97017,9
-0.744267,5.19899,9
-0.711107,4.37332,9
1.72788,3.5345,10
-0.747329,4.7931,5
-0.507864,1.79711,5
-1.22804,6.8849,9
-1.35813,1.60681,5
3.03396,3.82921,8
1.63491,5.12663,10
1.60586,6.46888,8
1.74312,5.83463,9
1.42368,3.63782,10
-0.175472,7.34603,12
1.53455,4.66549,10
1.06412,6.72312,8
1.56607,5.10578,9
1.31746,1.61969,7
2.78646,4.11852,8
3.59595,0.294632,2
1.33383,6.92318,9
3.89606,0.654882,2
3.16944,1.4957,3
0.861544,5.09312,8
-1.09242,7.0031,8
-0.35537,6.68265,12
4.43051,1.20457,2
-1.62296,0.574393,5
4.34348,0.681924,2
1.09627,4.86995,9
3.83059,1.70224,2
0.41442,7.55243,8
0.559957,6.60455,9
-0.146498,2.01082,5
4.23668,0.719822,2
-0.195072,-5.16287,4
0.00819444,-5.43801,7
1.89758,4.4992,8
3.89658,0.194852,2
3.38057,0.605307,3
0.170482,-4.25874,4
-0.0144958,-5.54325,4
0.993916,6.43331,12
1.55175,2.46061,6
4.4109,1.10894,2
0.0148268,6.31868,12
-0.236889,1.99554,5
0.687428,-4.82458,7
-0.852596,5.42684,12
0.446954,7.13248,8
-1.12549,4.81755,8
-0.271194,-3.9612,4
-1.31496,-5.11493,4
0.38811,-4.09884,4
-1.41781,2.25405,5
0.485199,-2.43183,7
3.70289,-2.83187,1
-0.450131,-3.41775,4
3.44661,-2.57346,1
0.297249,-2.96035,4
-0.849321,5.71503,12
5.03488,-3.28534,1
-0.737928,6.58662,12
0.107183,-4.32084,7
-1.01883,-4.16991,4
2.53826,-0.958173,7
0.829317,6.27869,8
0.876321,-5.15548,7
1.21065,-2.94633,4
3.86993,-3.28867,1
-0.539216,3.20611,11
0.344719,5.06928,8
2.99978,2.13563,2
-1.42339,2.24954,5
-2.14919,3.13183,13
-0.379688,-4.9713,4
-1.42818,2.27016,5
-1.81138,2.89729,13
-0.361925,2.21687,5
2.60473,3.05632,10
0.966908,-3.30942,4
3.42831,-0.491704,2
-0.378531,-3.34387,4
0.469683,-3.30858,4
-0.787056,4.61023,8
0.858499,-2.34189,4
3.62684,-2.94254,1
0.0838979,7.24344,12
-0.444479,1.03125,5
0.585647,-4.44069,4
4.97216,-3.25408,1
4.70701,-3.06918,1
-1.68937,2.47539,13
0.67478,-3.56287,4
-0.778013,-3.12417,4
4.1419,-2.61105,1
-1.55638,2.40678,13
3.66278,0.127332,3
-0.469952,0.929269,4
-2.03911,3.15967,13
2.81209,0.205022,2
-0.334367,6.34717,12
0.520169,6.96095,12
-0.115857,1.76628,5
0.604699,5.78973,10
3.99837,1.17191,3
-2.86749,2.47016,8
0.965257,5.36884,10
0.0307808,-3.21687,7
2.74804,1.57598,3
3.59407,1.62127,2
2.73134,-0.180562,3
-1.42633,6.33113,9
3.67036,1.36727,2
4.07027,1.50813,2
3.32351,3.3074,8
0.93738,4.67561,8
3.14868,2.85121,2
2.85884,2.61424,2
-3.21727,4.34682,11
-1.57514,2.48912,8
-1.65636,1.89455,1
-3.33063,2.84326,11
-1.61897,6.79002,12
-0.879272,1.8518,5
-3.87775,2.765,11
-1.1138,7.13649,9
0.205527,6.79799,9
-2.19639,6.52879,9
-0.414097,5.75552,12
-3.2572,4.10175,11
-0.589834,7.10107,11
1.04925,6.23408,8
1.04642,5.14419,10
1.33597,6.91602,8
0.796325,4.03473,8
1.52444,5.23188,8
1.52557,4.68855,10
0.427387,-2.06834,8
1.52479,6.07399,9
1.75015,5.3808,10
1.72845,6.2184,8
1.46156,6.29639,8
4.16319,1.54601,2
-0.285042,4.84177,5
3.08631,1.61901,11
-0.225827,5.04916,9
0.813297,7.14736,9
0.589695,5.88737,8
2.93273,3.98186,8
3.31571,3.30269,2
-0.425086,6.99672,12
0.993971,5.96725,9
0.980937,3.70075,10
1.23231,6.43402,8
0.261347,-4.95033,4
0.72818,-5.10256,7
0.745416,-4.72933,7
1.09185,5.45246,10
3.91499,0.629604,3
0.230343,-4.94992,7
3.58137,1.07553,3
-0.493944,-6.08076,7
4.2107,1.89815,2
1.62606,3.71079,8
0.727502,-4.18336,4
-0.66179,-5.64378,4
1.65181,5.36277,9
0.0906317,-5.95902,7
2.24229,3.71074,9
0.778773,4.72611,9
5.56363,4.85436,11
1.02113,-2.22568,8
0.858792,-3.91598,7
-1.62591,0.607381,5
3.56479,1.91721,2
5.56159,4.84667,11
-1.44003,-4.85925,4
-0.0787901,-4.89764,7
-1.49314,2.13573,5
-1.20227,3.38696,2
0.558448,-5.01417,4
1.44336,-1.2163,7
1.10027,-2.15153,7
2.85098,3.37889,11
-0.631896,-4.56599,4
3.10998,-0.53689,3
3.95055,1.04778,3
2.57777,0.324558,7
-0.292062,-5.90279,7
0.177456,-5.12785,4
-0.571499,-3.4623,4
0.426683,6.51541,12
-1.2844,7.25837,9
4.40474,1.0778,2
3.5978,1.03389,3
-1.81638,2.43404,13
3.92026,-3.5587,1
3.04469,2.53972,2
0.361351,-3.85667,4
1.5502,3.82159,8
2.43107,-1.53894,7
1.72332,4.77537,10
4.31224,-4.30875,1
0.065923,-5.50298,7
-0.68626,4.86124,5
-1.25433,3.16834,2
1.76206,2.41377,2
0.295554,6.46243,8
-0.843913,-4.53907,7
5.50088,-3.51984,1
-1.99729,1.94658,13
-1.59894,2.4008,11
-1.54374,1.63564,5
3.4543,2.64226,2
-0.475244,1.17328,5
1.80151,-1.70745,7
4.40583,-4.23304,1
2.67423,4.32131,8
3.74235,-3.27646,1
-1.26593,3.23748,2
2.99434,1.1425,2
-2.05651,3.0597,13
5.02471,-3.28615,1
3.49617,0.834563,2
0.432736,6.66372,8
3.86484,0.346521,2
2.62385,1.65071,2
-1.32847,-4.55746,4
0.203852,-5.2111,7
4.46181,1.38512,2
1.4075,2.80756,6
-1.71227,6.89979,12
-1.073,6.74646,12
1.20952,-1.35179,4
-0.189247,-3.67453,4
-1.89624,2.49549,13
-0.854968,1.17236,5
0.440667,6.47765,12
-1.11106,7.60085,12
-0.204372,-4.94084,7
0.920673,-1.68449,6
3.80305,0.956709,2
0.520573,5.60098,10
3.42016,2.7541,2
2.39155,4.82704,8
3.35625,2.87001,2
-1.40612,6.17284,12
-1.75439,6.4462,8
-1.66798,1.72298,5
3.08642,3.6323,8
2.08963,4.01133,10
-1.98524,6.72178,12
-1.50915,1.58235,5
-1.89813,2.72642,11
-0.510269,7.53209,9
-1.75041,2.53805,8
-1.66238,7.22867,9
-4.07437,3.55845,11
-0.492577,7.50812,9
-1.14596,7.38293,12
0.323673,7.3973,9
-3.48033,4.25265,11
1.38115,5.23358,10
1.74428,5.41136,8
1.16149,5.93879,8
1.1565,6.70131,12
-0.00727427,6.2805,12
1.3939,6.91645,9
1.44179,3.15663,10
1.45289,2.48398,8
1.38777,6.92228,12
1.56376,6.23381,8
1.46414,6.44879,12
1.05648,6.75901,9
3.57607,-0.187739,3
2.88701,3.24408,3
3.27805,0.256245,2
-0.759985,4.69383,5
2.9859,2.31406,3
3.79718,1.09329,3
3.12634,0.730497,3
3.5168,-0.141232,3
1.43519,-3.15226,7
2.61811,-0.945747,7
0.928805,6.74415,8
-1.22181,7.23748,12
-0.639417,-5.81009,4
3.8649,1.7262,2
3.11664,2.53988,2
3.78191,2.33146,2
0.163498,-4.25272,4
5.57449,4.86362,7
-0.391993,6.98781,12
-2.22584,2.93768,13
1.30404,4.2283,10
4.55559,1.3642,2
3.6705,0.974661,2
3.28723,1.05026,2
-1.80512,2.55669,13
3.89269,2.24583,2
1.67415,3.65885,11
-1.51392,6.47444,9
-1.40483,-4.77202,4
-0.466197,-5.02358,4
-0.0619787,-3.52351,4
1.01698,-4.29343,4
-0.822523,-4.40423,4
1.22571,-1.35859,7
-1.62751,-5.471,4
-0.370996,-4.56192,4
0.0479409,-5.69549,7
0.725144,6.19901,8
-1.01205,-5.12154,4
1.07258,-2.92378,7
3.47268,-0.193498,2
-0.537137,-6.0604,7
3.53897,2.47905,2
0.697196,-1.86552,4
3.20594,0.84265,2
0.168654,-3.07932,4
0.652286,-0.726706,7
4.4671,1.41799,2
-0.585571,7.5195,8
0.223545,-3.86614,4
-0.462953,-3.36218,4
1.33027,-2.02284,3
4.88997,-3.46103,1
2.91675,-1.11454,3
4.47122,1.27468,2
4.0798,1.59554,2
3.04136,1.5561,5
-0.16376,-5.69737,4
-0.305991,-4.01041,4
1.22328,5.50819,8
-0.943857,7.23275,12
3.52482,0.807794,2
-0.944842,-4.3076,4
-0.150392,-5.71516,4
-0.162054,-4.06266,4
0.559235,-2.29193,4
0.245302,-4.29891,4
0.447806,-5.2504,4
-0.669269,7.04313,12
-0.195206,-5.70247,4
-0.656097,7.31436,12
0.811587,5.48829,12
0.399594,7.32048,12
5.1007,-3.72372,1
0.234929,-5.02236,4
0.197263,-5.48924,7
1.81006,3.82198,8
-1.63783,1.59981,5
-1.92836,3.24315,13
4.80354,-3.90247,1
-1.70568,0.977195,5
0.759021,6.15544,8
1.96696,3.32968,10
3.51718,2.95649,2
3.48571,-0.252461,3
0.544076,-3.7802,7
3.74254,2.4148,2
-3.33763,4.48989,11
-3.20803,4.27661,11
1.71208,4.23277,8
3.00784,3.02723,3
3.00922,0.790763,3
-3.33077,4.13213,11
2.49578,0.328127,2
-0.12287,6.60068,12
-2.42702,2.44267,11
-2.91082,3.85213,11
-1.26196,6.50578,12
-3.21435,4.84156,11
0.172385,7.35299,9
0.130622,7.61169,9
-3.9815,1.95297,11
1.19018,4.28467,10
0.0881984,2.18317,5
-3.01349,4.23487,10
-0.565831,7.02345,9
0.317825,2.53841,11
0.842666,6.55741,9
-1.70333,6.65377,9
3.92453,2.19446,2
1.37834,1.49843,8
1.36636,6.18578,12
0.803635,7.00991,8
0.903572,6.98069,12
0.566602,7.30995,9
1.58359,-0.983047,11
1.60478,5.12724,9
-0.441009,6.70153,12
1.36241,4.88815,10
2.99654,-0.473934,3
1.02393,6.69653,9
2.30319,3.00101,8
-1.7989,0.995758,5
3.89423,0.81259,2
3.63051,2.61002,2
4.50159,1.45389,2
3.5655,0.102789,2
0.992914,5.6795,8
1.62142,3.07496,10
0.197578,-5.14367,7
1.1876,4.75866,10
4.45398,1.42251,2
-0.389161,-6.11592,4
0.0435132,-5.51437,4
3.87321,2.09357,2
0.837048,-5.37633,7
0.359401,7.0473,8
1.00487,-1.41279,6
-0.0340695,-4.76737,4
-0.103891,-4.99956,4
3.02612,2.3228,2
-0.617023,3.63971,8
-1.24368,-4.45643,4
1.65161,4.05742,11
-0.540734,7.33429,9
-0.714019,6.34696,9
-1.68368,2.34766,13
-1.34836,2.50903,11
-1.20371,-4.25701,4
-0.105257,6.81322,12
3.93792,1.09846,2
0.133769,-4.99883,4
0.77472,-3.38355,4
-1.45429,-4.9514,4
1.21953,-1.62009,7
-1.77874,2.39306,13
0.601762,-4.28339,4
-1.33631,-5.17825,4
-0.0855377,-3.79174,7
-1.2669,5.89718,8
-1.32926,-4.90926,4
2.99658,1.27048,5
1.85764,-0.726407,3
-1.113,-4.63888,4
-1.11497,6.72171,8
1.30443,-1.45847,6
1.61217,-3.76442,4
-1.23566,-4.77384,4
3.85257,-2.65665,1
0.582801,-3.96181,7
-0.104004,1.20144,5
1.13984,-2.48687,4
4.44146,-3.17495,1
-0.525796,6.92452,12
3.82947,-3.31305,1
-0.757762,5.19778,9
-1.43556,1.92756,5
-1.47026,2.44421,5
2.60957,0.509204,3
3.52028,3.01484,2
5.14213,-3.67372,1
-1.68211,7.31184,8
4.60525,-2.94599,1
-1.46662,6.77506,9
2.76107,-0.959974,3
3.87288,-2.53127,1
-1.42974,-5.53291,4
